DAY;IRRAD;TMIN;TMAX;VAP;WIND;RAIN;SNOW;;;;;;;;
27.01.2023;1960000.0;0.8;4.8;6.2;4.4;0.0;;;1960000.0;0.8;4.8;6.2;4.4;0.0;-999
28.01.2023;4440000.0;-3.2;3.3;5.1;2.5;0.0;;;4440000.0;-3.2;3.3;5.1;2.5;0.0;-999
29.01.2023;1940000.0;-0.5;4.4;6.3;6.0;0.31;;;1940000.0;-0.5;4.4;6.3;6.0;0.31;-999
30.01.2023;3180000.0;3.2;7.5;7.5;9.3;0.41;;;3180000.0;3.2;7.5;7.5;9.3;0.41;-999
31.01.2023;1040000.0;2.8;8.1;7.6;8.5;0.19;;;1040000.0;2.8;8.1;7.6;8.5;0.19;-999
01.02.2023;2110000.0;2.7;6.9;7.3;9.7;0.54;;;2110000.0;2.7;6.9;7.3;9.7;0.54;-999
02.02.2023;3960000.0;3.3;8.5;7.9;5.4;0.62;;;3960000.0;3.3;8.5;7.9;5.4;0.62;-999
03.02.2023;3410000.0;5.4;10.1;8.5;10.7;0.03;;;3410000.0;5.4;10.1;8.5;10.7;0.03;-999
04.02.2023;6030000.0;-0.2;5.7;6.0;2.4;0.0;;;6030000.0;-0.2;5.7;6.0;2.4;0.0;-999
05.02.2023;1560000.0;-0.5;3.8;6.2;2.5;0.16999999999999998;;;1560000.0;-0.5;3.8;6.2;2.5;0.16999999999999998;-999
06.02.2023;3640000.0;-3.3;6.3;6.4;2.2;0.0;;;3640000.0;-3.3;6.3;6.4;2.2;0.0;-999
07.02.2023;7520000.0;-4.4;3.6;4.8;1.8;0.0;;;7520000.0;-4.4;3.6;4.8;1.8;0.0;-999
08.02.2023;7590000.0;-4.7;5.6;4.4;2.6;0.0;;;7590000.0;-4.7;5.6;4.4;2.6;0.0;-999
09.02.2023;5300000.0;-4.1;4.1;4.7;3.8;0.0;;;5300000.0;-4.1;4.1;4.7;3.8;0.0;-999
10.02.2023;6460000.0;-0.7;7.0;6.8;4.7;0.0;;;6460000.0;-0.7;7.0;6.8;4.7;0.0;-999
11.02.2023;1810000.0;5.9;9.2;9.5;6.2;0.01;;;1810000.0;5.9;9.2;9.5;6.2;0.01;-999
12.02.2023;2330000.0;6.4;8.6;10.0;2.5;0.16;;;2330000.0;6.4;8.6;10.0;2.5;0.16;-999
13.02.2023;1640000.0;1.4;7.8;9.2;1.1;0.0;;;1640000.0;1.4;7.8;9.2;1.1;0.0;-999
14.02.2023;7430000.0;-0.1;11.0;7.6;1.8;0.0;;;7430000.0;-0.1;11.0;7.6;1.8;0.0;-999
15.02.2023;7750000.0;-2.1;10.9;6.9;1.9;0.0;;;7750000.0;-2.1;10.9;6.9;1.9;0.0;-999
16.02.2023;2910000.0;1.6;9.1;8.4;3.6;0.26;;;2910000.0;1.6;9.1;8.4;3.6;0.26;-999
17.02.2023;1120000.0;5.4;12.3;10.4;8.6;0.13;;;1120000.0;5.4;12.3;10.4;8.6;0.13;-999
18.02.2023;1820000.0;5.6;10.7;9.7;6.6;1.3699999999999999;;;1820000.0;5.6;10.7;9.7;6.6;1.3699999999999999;-999
19.02.2023;7550000.0;2.7;8.3;7.5;3.3;0.0;;;7550000.0;2.7;8.3;7.5;3.3;0.0;-999
20.02.2023;1090000.0;5.7;10.0;9.5;9.4;0.03;;;1090000.0;5.7;10.0;9.5;9.4;0.03;-999
21.02.2023;2870000.0;8.5;11.3;11.0;5.6;0.02;;;2870000.0;8.5;11.3;11.0;5.6;0.02;-999
22.02.2023;6610000.0;4.5;12.5;10.3;2.4;0.01;;;6610000.0;4.5;12.5;10.3;2.4;0.01;-999
23.02.2023;1620000.0;1.6;8.0;8.7;2.9;0.08;;;1620000.0;1.6;8.0;8.7;2.9;0.08;-999
24.02.2023;2600000.0;2.6;7.6;7.0;6.5;0.19;;;2600000.0;2.6;7.6;7.0;6.5;0.19;-999
25.02.2023;8800000.0;-0.6;5.0;5.2;6.4;0.03;;;8800000.0;-0.6;5.0;5.2;6.4;0.03;-999
26.02.2023;10210000.0;-4.1;5.2;4.4;4.2;0.0;;;10210000.0;-4.1;5.2;4.4;4.2;0.0;-999
27.02.2023;11130000.0;-5.4;6.6;4.9;2.5;0.0;;;11130000.0;-5.4;6.6;4.9;2.5;0.0;-999
28.02.2023;11980000.0;-3.4;6.9;4.8;1.5;0.0;;;11980000.0;-3.4;6.9;4.8;1.5;0.0;-999
01.03.2023;10430000.0;-5.2;8.1;5.5;2.2;0.0;;;10430000.0;-5.2;8.1;5.5;2.2;0.0;-999
02.03.2023;4600000.0;-1.2;3.2;6.0;2.6;0.0;;;4600000.0;-1.2;3.2;6.0;2.6;0.0;-999
03.03.2023;5360000.0;1.0;7.0;6.6;3.2;0.0;;;5360000.0;1.0;7.0;6.6;3.2;0.0;-999
04.03.2023;5440000.0;1.9;6.7;7.0;6.2;0.25;;;5440000.0;1.9;6.7;7.0;6.2;0.25;-999
05.03.2023;6550000.0;1.1;6.0;6.6;5.1;0.63;;;6550000.0;1.1;6.0;6.6;5.1;0.63;-999
06.03.2023;11210000.0;-0.8;5.4;5.7;2.6;0.19;;;11210000.0;-0.8;5.4;5.7;2.6;0.19;-999
07.03.2023;5900000.0;-2.6;5.2;6.0;6.4;0.02;;;5900000.0;-2.6;5.2;6.0;6.4;0.02;-999
08.03.2023;6670000.0;-2.5;3.6;5.4;2.8;0.02;;;6670000.0;-2.5;3.6;5.4;2.8;0.02;-999
09.03.2023;3270000.0;0.1;3.0;5.9;3.4;1.27;;;3270000.0;0.1;3.0;5.9;3.4;1.27;-999
10.03.2023;4810000.0;0.0;1.5;6.0;5.3;1.25;;;4810000.0;0.0;1.5;6.0;5.3;1.25;-999
11.03.2023;14440000.0;-2.9;4.2;5.2;4.7;0.0;;;14440000.0;-2.9;4.2;5.2;4.7;0.0;-999
12.03.2023;4980000.0;-3.1;7.7;6.4;3.5;0.53;;;4980000.0;-3.1;7.7;6.4;3.5;0.53;-999
13.03.2023;7790000.0;7.1;17.2;10.9;7.6;0.3;;;7790000.0;7.1;17.2;10.9;7.6;0.3;-999
14.03.2023;5930000.0;-0.1;11.5;7.7;7.1;0.37;;;5930000.0;-0.1;11.5;7.7;7.1;0.37;-999
15.03.2023;11710000.0;-1.4;6.9;5.8;3.8;0.03;;;11710000.0;-1.4;6.9;5.8;3.8;0.03;-999
16.03.2023;9670000.0;-1.0;9.3;5.3;5.1;0.0;;;9670000.0;-1.0;9.3;5.3;5.1;0.0;-999
17.03.2023;11560000.0;3.7;15.5;7.7;3.3;0.02;;;11560000.0;3.7;15.5;7.7;3.3;0.02;-999
18.03.2023;8830000.0;8.8;16.7;10.9;3.2;0.01;;;8830000.0;8.8;16.7;10.9;3.2;0.01;-999
19.03.2023;8430000.0;5.8;15.5;10.7;2.5;0.04;;;8430000.0;5.8;15.5;10.7;2.5;0.04;-999
20.03.2023;5250000.0;7.3;10.9;9.2;4.8;0.01;;;5250000.0;7.3;10.9;9.2;4.8;0.01;-999
21.03.2023;3690000.0;7.7;11.0;10.9;3.8;0.22000000000000003;;;3690000.0;7.7;11.0;10.9;3.8;0.22000000000000003;-999
22.03.2023;5850000.0;8.5;13.3;10.3;6.1;0.33999999999999997;;;5850000.0;8.5;13.3;10.3;6.1;0.33999999999999997;-999
23.03.2023;7800000.0;9.2;14.7;11.2;6.1;0.8;;;7800000.0;9.2;14.7;11.2;6.1;0.8;-999
24.03.2023;11230000.0;8.2;14.4;10.3;7.1;0.11000000000000001;;;11230000.0;8.2;14.4;10.3;7.1;0.11000000000000001;-999
25.03.2023;8380000.0;7.2;11.7;9.5;7.6;0.8099999999999999;;;8380000.0;7.2;11.7;9.5;7.6;0.8099999999999999;-999
26.03.2023;10510000.0;3.1;9.5;6.9;5.1;0.0;;;10510000.0;3.1;9.5;6.9;5.1;0.0;-999
27.03.2023;14120000.0;-1.7;7.5;5.8;6.3;0.25;;;14120000.0;-1.7;7.5;5.8;6.3;0.25;-999
28.03.2023;11830000.0;0.7;8.5;6.0;4.2;0.0;;;11830000.0;0.7;8.5;6.0;4.2;0.0;-999
29.03.2023;7330000.0;3.1;12.9;9.0;3.6;0.06;;;7330000.0;3.1;12.9;9.0;3.6;0.06;-999
30.03.2023;12030000.0;8.9;16.0;11.1;6.2;0.13;;;12030000.0;8.9;16.0;11.1;6.2;0.13;-999
31.03.2023;6440000.0;9.4;13.3;11.4;4.2;0.95;;;6440000.0;9.4;13.3;11.4;4.2;0.95;-999
01.04.2023;6000000.0;2.2;11.8;9.8;6.1;0.19;;;6000000.0;2.2;11.8;9.8;6.1;0.19;-999
02.04.2023;18420000.0;0.4;9.7;5.5;6.0;0.0;;;18420000.0;0.4;9.7;5.5;6.0;0.0;-999
03.04.2023;19790000.0;-1.5;9.3;4.8;3.8;0.0;;;19790000.0;-1.5;9.3;4.8;3.8;0.0;-999
04.04.2023;19210000.0;-2.0;9.5;4.5;1.9;0.0;;;19210000.0;-2.0;9.5;4.5;1.9;0.0;-999
05.04.2023;20330000.0;-1.0;10.8;4.8;1.6;0.0;;;20330000.0;-1.0;10.8;4.8;1.6;0.0;-999
06.04.2023;19320000.0;-1.1;13.5;5.6;3.4;0.0;;;19320000.0;-1.1;13.5;5.6;3.4;0.0;-999
07.04.2023;20610000.0;3.3;14.0;5.9;5.0;0.0;;;20610000.0;3.3;14.0;5.9;5.0;0.0;-999
08.04.2023;5550000.0;5.5;9.1;8.5;3.0;0.0;;;5550000.0;5.5;9.1;8.5;3.0;0.0;-999
09.04.2023;18480000.0;5.6;13.9;8.3;2.9;0.0;;;18480000.0;5.6;13.9;8.3;2.9;0.0;-999
10.04.2023;16400000.0;4.9;17.3;8.3;6.6;0.53;;;16400000.0;4.9;17.3;8.3;6.6;0.53;-999
11.04.2023;12620000.0;3.4;11.7;8.7;5.7;0.25;;;12620000.0;3.4;11.7;8.7;5.7;0.25;-999
12.04.2023;5890000.0;2.8;10.6;8.6;4.4;0.6799999999999999;;;5890000.0;2.8;10.6;8.6;4.4;0.6799999999999999;-999
13.04.2023;11030000.0;2.5;11.8;8.5;4.5;0.19;;;11030000.0;2.5;11.8;8.5;4.5;0.19;-999
14.04.2023;20390000.0;0.4;14.9;8.1;2.8;0.03;;;20390000.0;0.4;14.9;8.1;2.8;0.03;-999
15.04.2023;4530000.0;6.6;13.1;10.1;4.3;0.42000000000000004;;;4530000.0;6.6;13.1;10.1;4.3;0.42000000000000004;-999
16.04.2023;7330000.0;8.1;12.6;9.8;4.0;0.0;;;7330000.0;8.1;12.6;9.8;4.0;0.0;-999
17.04.2023;18650000.0;7.2;16.6;8.3;4.3;0.0;;;18650000.0;7.2;16.6;8.3;4.3;0.0;-999
18.04.2023;19000000.0;5.9;12.8;8.1;6.0;0.0;;;19000000.0;5.9;12.8;8.1;6.0;0.0;-999
19.04.2023;23240000.0;3.1;14.2;5.5;6.5;0.02;;;23240000.0;3.1;14.2;5.5;6.5;0.02;-999
20.04.2023;9930000.0;5.7;12.3;8.4;5.7;0.0;;;9930000.0;5.7;12.3;8.4;5.7;0.0;-999
21.04.2023;22960000.0;7.5;21.0;8.7;6.3;0.0;;;22960000.0;7.5;21.0;8.7;6.3;0.0;-999
22.04.2023;19390000.0;10.5;23.2;11.4;4.8;0.06999999999999999;;;19390000.0;10.5;23.2;11.4;4.8;0.06999999999999999;-999
23.04.2023;15780000.0;8.7;18.7;11.5;3.5;0.45;;;15780000.0;8.7;18.7;11.5;3.5;0.45;-999
24.04.2023;5170000.0;6.7;11.8;9.9;6.5;1.01;;;5170000.0;6.7;11.8;9.9;6.5;1.01;-999
25.04.2023;16630000.0;1.9;10.4;7.0;6.1;0.08;;;16630000.0;1.9;10.4;7.0;6.1;0.08;-999
26.04.2023;10600000.0;0.9;9.0;6.7;4.2;0.0;;;10600000.0;0.9;9.0;6.7;4.2;0.0;-999
27.04.2023;20210000.0;-0.3;12.5;6.6;2.4;0.0;;;20210000.0;-0.3;12.5;6.6;2.4;0.0;-999
28.04.2023;9840000.0;3.8;15.3;9.2;4.1;0.4;;;9840000.0;3.8;15.3;9.2;4.1;0.4;-999
29.04.2023;20680000.0;4.1;14.7;9.4;4.7;0.0;;;20680000.0;4.1;14.7;9.4;4.7;0.0;-999
30.04.2023;25020000.0;1.0;15.5;7.7;1.9;0.0;;;25020000.0;1.0;15.5;7.7;1.9;0.0;-999
01.05.2023;20550000.0;4.3;19.6;8.7;2.9;0.0;;;20550000.0;4.3;19.6;8.7;2.9;0.0;-999
02.05.2023;10120000.0;2.9;11.1;7.8;5.4;0.0;;;10120000.0;2.9;11.1;7.8;5.4;0.0;-999
03.05.2023;21910000.0;1.9;13.7;7.2;2.4;0.0;;;21910000.0;1.9;13.7;7.2;2.4;0.0;-999
04.05.2023;21040000.0;2.8;18.4;8.1;4.1;0.0;;;21040000.0;2.8;18.4;8.1;4.1;0.0;-999
05.05.2023;13810000.0;8.1;18.4;11.2;3.8;1.21;;;13810000.0;8.1;18.4;11.2;3.8;1.21;-999
06.05.2023;15670000.0;9.7;17.2;12.3;3.0;0.0;;;15670000.0;9.7;17.2;12.3;3.0;0.0;-999
07.05.2023;14430000.0;8.8;15.8;10.3;5.6;0.0;;;14430000.0;8.8;15.8;10.3;5.6;0.0;-999
08.05.2023;24770000.0;7.8;20.3;10.3;5.0;0.0;;;24770000.0;7.8;20.3;10.3;5.0;0.0;-999
09.05.2023;19200000.0;10.1;21.8;12.3;4.7;0.1;;;19200000.0;10.1;21.8;12.3;4.7;0.1;-999
10.05.2023;12210000.0;10.6;16.6;12.6;3.3;0.4;;;12210000.0;10.6;16.6;12.6;3.3;0.4;-999
11.05.2023;9380000.0;10.8;15.1;13.6;2.7;0.4;;;9380000.0;10.8;15.1;13.6;2.7;0.4;-999
12.05.2023;20940000.0;9.9;22.8;11.9;3.5;0.0;;;20940000.0;9.9;22.8;11.9;3.5;0.0;-999
13.05.2023;25040000.0;9.3;22.9;10.0;3.2;0.0;;;25040000.0;9.3;22.9;10.0;3.2;0.0;-999
14.05.2023;22120000.0;7.5;21.6;10.7;2.4;0.04;;;22120000.0;7.5;21.6;10.7;2.4;0.04;-999
15.05.2023;26030000.0;6.3;19.7;11.7;5.0;0.0;;;26030000.0;6.3;19.7;11.7;5.0;0.0;-999
16.05.2023;18890000.0;7.5;13.5;9.1;6.1;0.06999999999999999;;;18890000.0;7.5;13.5;9.1;6.1;0.06999999999999999;-999
17.05.2023;;6.3;12.4;7.4;5.3;0.0;;;-999;6.3;12.4;7.4;5.3;0.0;-999
18.05.2023;24570000.0;5.7;16.0;7.6;2.6;0.0;;;24570000.0;5.7;16.0;7.6;2.6;0.0;-999
19.05.2023;23830000.0;5.3;19.7;9.1;3.4;0.0;;;23830000.0;5.3;19.7;9.1;3.4;0.0;-999
20.05.2023;20370000.0;9.3;18.5;10.3;5.5;0.09;;;20370000.0;9.3;18.5;10.3;5.5;0.09;-999
21.05.2023;16390000.0;11.3;25.9;14.6;3.7;0.0;;;16390000.0;11.3;25.9;14.6;3.7;0.0;-999
22.05.2023;11620000.0;13.9;24.5;16.0;3.4;0.31;;;11620000.0;13.9;24.5;16.0;3.4;0.31;-999
23.05.2023;12780000.0;6.3;14.7;11.0;7.2;0.0;;;12780000.0;6.3;14.7;11.0;7.2;0.0;-999
24.05.2023;8010000.0;5.8;13.5;10.2;4.3;0.0;;;8010000.0;5.8;13.5;10.2;4.3;0.0;-999
25.05.2023;22240000.0;8.6;16.4;10.2;4.2;0.0;;;22240000.0;8.6;16.4;10.2;4.2;0.0;-999
26.05.2023;26350000.0;7.2;16.1;9.3;4.6;0.0;;;26350000.0;7.2;16.1;9.3;4.6;0.0;-999
27.05.2023;27850000.0;5.7;21.8;10.9;2.0;0.0;;;27850000.0;5.7;21.8;10.9;2.0;0.0;-999
28.05.2023;27310000.0;9.1;22.1;11.6;3.8;0.0;;;27310000.0;9.1;22.1;11.6;3.8;0.0;-999
29.05.2023;28620000.0;8.3;17.4;9.6;5.0;0.0;;;28620000.0;8.3;17.4;9.6;5.0;0.0;-999
30.05.2023;9050000.0;6.5;16.6;11.3;3.3;0.0;;;9050000.0;6.5;16.6;11.3;3.3;0.0;-999
31.05.2023;28820000.0;7.6;22.3;12.0;3.6;0.0;;;28820000.0;7.6;22.3;12.0;3.6;0.0;-999
01.06.2023;9070000.0;9.8;14.0;10.7;5.8;0.0;;;9070000.0;9.8;14.0;10.7;5.8;0.0;-999
02.06.2023;19860000.0;8.7;19.9;10.1;3.9;0.0;;;19860000.0;8.7;19.9;10.1;3.9;0.0;-999
03.06.2023;30100000.0;5.5;20.6;8.3;3.5;0.0;;;30100000.0;5.5;20.6;8.3;3.5;0.0;-999
04.06.2023;28900000.0;9.1;22.2;10.2;3.4;0.0;;;28900000.0;9.1;22.2;10.2;3.4;0.0;-999
05.06.2023;28360000.0;9.3;24.1;12.2;3.7;0.0;;;28360000.0;9.3;24.1;12.2;3.7;0.0;-999
06.06.2023;29550000.0;11.2;25.0;13.0;4.3;0.0;;;29550000.0;11.2;25.0;13.0;4.3;0.0;-999
07.06.2023;27880000.0;10.7;23.9;12.6;3.7;0.0;;;27880000.0;10.7;23.9;12.6;3.7;0.0;-999
08.06.2023;28080000.0;10.3;26.2;13.0;3.7;0.0;;;28080000.0;10.3;26.2;13.0;3.7;0.0;-999
09.06.2023;29640000.0;12.7;29.0;11.7;4.0;0.0;;;29640000.0;12.7;29.0;11.7;4.0;0.0;-999
10.06.2023;29290000.0;12.5;29.0;13.7;3.6;0.0;;;29290000.0;12.5;29.0;13.7;3.6;0.0;-999
11.06.2023;28710000.0;15.8;29.7;12.4;4.3;0.0;;;28710000.0;15.8;29.7;12.4;4.3;0.0;-999
12.06.2023;29730000.0;13.2;28.5;11.1;4.1;0.0;;;29730000.0;13.2;28.5;11.1;4.1;0.0;-999
13.06.2023;30980000.0;13.4;26.5;9.2;4.4;0.0;;;30980000.0;13.4;26.5;9.2;4.4;0.0;-999
14.06.2023;25550000.0;12.9;25.6;11.5;4.4;0.0;;;25550000.0;12.9;25.6;11.5;4.4;0.0;-999
15.06.2023;24870000.0;12.1;25.7;10.8;3.6;0.0;;;24870000.0;12.1;25.7;10.8;3.6;0.0;-999
16.06.2023;23300000.0;11.5;25.5;14.2;4.2;0.0;;;23300000.0;11.5;25.5;14.2;4.2;0.0;-999
17.06.2023;23590000.0;12.4;26.3;15.3;2.8;0.0;;;23590000.0;12.4;26.3;15.3;2.8;0.0;-999
18.06.2023;26970000.0;10.2;29.0;13.5;1.8;0.01;;;26970000.0;10.2;29.0;13.5;1.8;0.01;-999
19.06.2023;19140000.0;17.5;28.2;15.8;4.2;0.0;;;19140000.0;17.5;28.2;15.8;4.2;0.0;-999
20.06.2023;17690000.0;15.7;27.9;18.7;3.6;3.84;;;17690000.0;15.7;27.9;18.7;3.6;3.84;-999
21.06.2023;23510000.0;16.3;27.1;18.1;3.9;0.0;;;23510000.0;16.3;27.1;18.1;3.9;0.0;-999
22.06.2023;18150000.0;15.0;27.4;18.1;3.6;5.26;;;18150000.0;15.0;27.4;18.1;3.6;5.26;-999
23.06.2023;15250000.0;14.8;25.0;17.0;4.9;0.24;;;15250000.0;14.8;25.0;17.0;4.9;0.24;-999
24.06.2023;24430000.0;11.8;27.3;16.1;2.2;0.0;;;24430000.0;11.8;27.3;16.1;2.2;0.0;-999
25.06.2023;27940000.0;15.0;29.5;17.9;2.2;0.0;;;27940000.0;15.0;29.5;17.9;2.2;0.0;-999
26.06.2023;21870000.0;12.7;25.9;16.4;5.5;0.16;;;21870000.0;12.7;25.9;16.4;5.5;0.16;-999
27.06.2023;24980000.0;10.4;23.4;12.6;5.6;0.22999999999999998;;;24980000.0;10.4;23.4;12.6;5.6;0.22999999999999998;-999
28.06.2023;19410000.0;10.1;21.5;14.6;2.9;0.01;;;19410000.0;10.1;21.5;14.6;2.9;0.01;-999
29.06.2023;7870000.0;16.4;23.5;18.7;2.5;0.29;;;7870000.0;16.4;23.5;18.7;2.5;0.29;-999
30.06.2023;20010000.0;14.9;22.8;14.5;3.4;0.01;;;20010000.0;14.9;22.8;14.5;3.4;0.01;-999
01.07.2023;6470000.0;14.6;19.3;15.9;5.0;0.47000000000000003;;;6470000.0;14.6;19.3;15.9;5.0;0.47000000000000003;-999
02.07.2023;22650000.0;11.9;21.1;12.1;7.3;0.08;;;22650000.0;11.9;21.1;12.1;7.3;0.08;-999
03.07.2023;14020000.0;12.7;20.3;12.3;5.7;0.48;;;14020000.0;12.7;20.3;12.3;5.7;0.48;-999
04.07.2023;21030000.0;11.7;20.5;12.9;5.6;0.62;;;21030000.0;11.7;20.5;12.9;5.6;0.62;-999
05.07.2023;14110000.0;11.5;18.5;13.1;8.1;0.04;;;14110000.0;11.5;18.5;13.1;8.1;0.04;-999
06.07.2023;18330000.0;11.4;22.0;13.7;3.5;0.12;;;18330000.0;11.4;22.0;13.7;3.5;0.12;-999
07.07.2023;29960000.0;11.2;28.2;13.3;2.3;0.0;;;29960000.0;11.2;28.2;13.3;2.3;0.0;-999
08.07.2023;29140000.0;13.8;31.6;14.4;3.2;0.0;;;29140000.0;13.8;31.6;14.4;3.2;0.0;-999
09.07.2023;23150000.0;17.1;33.1;17.7;3.1;0.8099999999999999;;;23150000.0;17.1;33.1;17.7;3.1;0.8099999999999999;-999
10.07.2023;18680000.0;15.6;24.8;18.5;3.4;0.0;;;18680000.0;15.6;24.8;18.5;3.4;0.0;-999
11.07.2023;26520000.0;14.8;30.0;17.7;4.0;1.29;;;26520000.0;14.8;30.0;17.7;4.0;1.29;-999
12.07.2023;19980000.0;13.9;23.2;17.7;5.2;0.13;;;19980000.0;13.9;23.2;17.7;5.2;0.13;-999
13.07.2023;15590000.0;13.0;21.8;15.3;3.8;0.5900000000000001;;;15590000.0;13.0;21.8;15.3;3.8;0.5900000000000001;-999
14.07.2023;19250000.0;11.3;24.4;15.7;2.6;0.02;;;19250000.0;11.3;24.4;15.7;2.6;0.02;-999
15.07.2023;22170000.0;17.2;29.4;17.7;5.5;0.54;;;22170000.0;17.2;29.4;17.7;5.5;0.54;-999
16.07.2023;17620000.0;16.5;22.3;15.8;5.6;0.0;;;17620000.0;16.5;22.3;15.8;5.6;0.0;-999
17.07.2023;17420000.0;12.0;21.6;14.4;4.7;0.33999999999999997;;;17420000.0;12.0;21.6;14.4;4.7;0.33999999999999997;-999
18.07.2023;20080000.0;11.1;22.3;14.9;3.0;0.0;;;20080000.0;11.1;22.3;14.9;3.0;0.0;-999
19.07.2023;13030000.0;12.5;22.1;15.3;3.2;0.62;;;13030000.0;12.5;22.1;15.3;3.2;0.62;-999
20.07.2023;18880000.0;10.7;20.0;13.9;3.2;0.36;;;18880000.0;10.7;20.0;13.9;3.2;0.36;-999
21.07.2023;20490000.0;10.6;22.6;13.3;2.3;0.0;;;20490000.0;10.6;22.6;13.3;2.3;0.0;-999
22.07.2023;11560000.0;10.0;19.3;14.0;3.3;1.03;;;11560000.0;10.0;19.3;14.0;3.3;1.03;-999
23.07.2023;10140000.0;14.2;20.2;16.8;4.9;0.11000000000000001;;;10140000.0;14.2;20.2;16.8;4.9;0.11000000000000001;-999
24.07.2023;15100000.0;12.5;23.3;17.2;4.7;0.45;;;15100000.0;12.5;23.3;17.2;4.7;0.45;-999
25.07.2023;16950000.0;10.6;20.1;12.6;4.1;0.01;;;16950000.0;10.6;20.1;12.6;4.1;0.01;-999
26.07.2023;19250000.0;10.5;20.4;12.7;4.4;0.22000000000000003;;;19250000.0;10.5;20.4;12.7;4.4;0.22000000000000003;-999
27.07.2023;6420000.0;10.8;18.1;16.7;2.8;2.1399999999999997;;;6420000.0;10.8;18.1;16.7;2.8;2.1399999999999997;-999
28.07.2023;10950000.0;16.6;24.0;20.6;3.3;1.1;;;10950000.0;16.6;24.0;20.6;3.3;1.1;-999
29.07.2023;17180000.0;15.2;24.5;18.3;3.4;0.71;;;17180000.0;15.2;24.5;18.3;3.4;0.71;-999
30.07.2023;15260000.0;13.1;20.6;15.7;4.3;0.89;;;15260000.0;13.1;20.6;15.7;4.3;0.89;-999
31.07.2023;6590000.0;14.7;19.3;17.7;5.5;1.58;;;6590000.0;14.7;19.3;17.7;5.5;1.58;-999
01.08.2023;15640000.0;15.1;20.3;16.6;5.9;0.3;;;15640000.0;15.1;20.3;16.6;5.9;0.3;-999
02.08.2023;7650000.0;13.4;19.1;16.8;4.1;1.94;;;7650000.0;13.4;19.1;16.8;4.1;1.94;-999
03.08.2023;17720000.0;15.0;22.7;17.4;5.9;0.2;;;17720000.0;15.0;22.7;17.4;5.9;0.2;-999
04.08.2023;17170000.0;13.0;21.5;15.7;4.1;0.06;;;17170000.0;13.0;21.5;15.7;4.1;0.06;-999
05.08.2023;19270000.0;10.7;22.1;14.1;2.6;1.58;;;19270000.0;10.7;22.1;14.1;2.6;1.58;-999
06.08.2023;20060000.0;13.1;22.2;15.3;3.1;0.5900000000000001;;;20060000.0;13.1;22.2;15.3;3.1;0.5900000000000001;-999
07.08.2023;15690000.0;12.0;18.4;13.7;7.9;0.22999999999999998;;;15690000.0;12.0;18.4;13.7;7.9;0.22999999999999998;-999
08.08.2023;16140000.0;10.1;19.6;12.5;7.9;0.16999999999999998;;;16140000.0;10.1;19.6;12.5;7.9;0.16999999999999998;-999
09.08.2023;19100000.0;10.1;20.9;12.4;4.9;0.0;;;19100000.0;10.1;20.9;12.4;4.9;0.0;-999
10.08.2023;22120000.0;9.2;21.7;13.0;2.2;0.0;;;22120000.0;9.2;21.7;13.0;2.2;0.0;-999
11.08.2023;22800000.0;16.3;27.5;16.9;2.3;0.31;;;22800000.0;16.3;27.5;16.9;2.3;0.31;-999
12.08.2023;8930000.0;13.6;23.1;20.2;2.8;0.7;;;8930000.0;13.6;23.1;20.2;2.8;0.7;-999
13.08.2023;19870000.0;14.1;24.2;16.3;3.2;0.0;;;19870000.0;14.1;24.2;16.3;3.2;0.0;-999
14.08.2023;;12.3;28.0;;1.3;0.0;;;-999;12.3;28.0;-999;1.3;0.0;-999
15.08.2023;14920000.0;14.4;26.2;19.7;;0.02;;;14920000.0;14.4;26.2;19.7;-999;0.02;-999
16.08.2023;12490000.0;12.5;21.9;16.2;;0.0;;;12490000.0;12.5;21.9;16.2;-999;0.0;-999
17.08.2023;6550000.0;16.0;18.0;15.7;4.9;0.0;;;6550000.0;16.0;18.0;15.7;4.9;0.0;-999
18.08.2023;;14.7;27.8;20.4;2.8;0.0;;;-999;14.7;27.8;20.4;2.8;0.0;-999
19.08.2023;;15.9;29.0;23.5;3.1;0.09;;;-999;15.9;29.0;23.5;3.1;0.09;-999
20.08.2023;;12.8;26.2;;2.2;0.0;;;-999;12.8;26.2;-999;2.2;0.0;-999
21.08.2023;;11.8;25.8;;1.5;0.0;;;-999;11.8;25.8;-999;1.5;0.0;-999
22.08.2023;;14.7;26.2;;2.4;0.0;;;-999;14.7;26.2;-999;2.4;0.0;-999
23.08.2023;;12.9;25.1;;2.5;0.0;;;-999;12.9;25.1;-999;2.5;0.0;-999
24.08.2023;;14.3;26.3;;1.6;0.12;;;-999;14.3;26.3;-999;1.6;0.12;-999
25.08.2023;6500000.0;16.5;22.4;20.2;2.3;0.0;;;6500000.0;16.5;22.4;20.2;2.3;0.0;-999
26.08.2023;13780000.0;12.3;21.2;16.1;3.7;0.21000000000000002;;;13780000.0;12.3;21.2;16.1;3.7;0.21000000000000002;-999
27.08.2023;13080000.0;10.0;20.1;13.9;2.9;0.18;;;13080000.0;10.0;20.1;13.9;2.9;0.18;-999
28.08.2023;;10.1;20.5;13.5;3.6;0.0;;;-999;10.1;20.5;13.5;3.6;0.0;-999
29.08.2023;;7.6;19.5;13.3;1.6;0.0;;;-999;7.6;19.5;13.3;1.6;0.0;-999
