STATIONS_ID;MESS_DATUM;QN_592;ATMO_STRAHL;FD_STRAHL;FG_STRAHL;SD_STRAHL;eor
        853;19820128;    1;     -999;     -999;   457.00;    2.0;eor
        853;19820129;    1;     -999;     -999;   319.00;    0.3;eor
        853;19820130;    1;     -999;     -999;    49.00;    0.0;eor
        853;19820131;    1;     -999;     -999;   470.00;    5.3;eor
        853;19820201;    1;     -999;     -999;   477.00;    3.4;eor
        853;19820202;    1;     -999;     -999;   824.00;    7.2;eor
        853;19820203;    1;     -999;     -999;   770.00;    7.5;eor
        853;19820204;    1;     -999;     -999;   641.00;    6.2;eor
        853;19820205;    1;     -999;     -999;   774.00;    8.5;eor
        853;19820206;    1;     -999;     -999;   195.00;    0.0;eor
        853;19820207;    1;     -999;     -999;   639.00;    4.1;eor
        853;19820208;    1;     -999;     -999;   105.00;    0.0;eor
        853;19820209;    1;     -999;     -999;   484.00;    1.1;eor
        853;19820210;    1;     -999;     -999;   821.00;    7.7;eor
        853;19820211;    1;     -999;     -999;   677.00;    5.0;eor
        853;19820212;    1;     -999;     -999;   630.00;    4.0;eor
        853;19820213;    1;     -999;     -999;   863.00;    8.6;eor
        853;19820214;    1;     -999;     -999;   833.00;    7.1;eor
        853;19820215;    1;     -999;     -999;   453.00;    1.3;eor
        853;19820216;    1;     -999;     -999;   200.00;    0.0;eor
        853;19820217;    1;     -999;     -999;   393.00;    0.1;eor
        853;19820218;    1;     -999;     -999;   648.00;    0.7;eor
        853;19820219;    1;     -999;     -999;   720.00;    4.3;eor
        853;19820220;    1;     -999;     -999;  1096.00;    8.9;eor
        853;19820221;    1;     -999;     -999;  1069.00;    8.9;eor
        853;19820222;    1;     -999;     -999;   956.00;    7.0;eor
        853;19820223;    1;     -999;     -999;   891.00;    6.1;eor
        853;19820224;    1;     -999;     -999;   859.00;    6.1;eor
        853;19820225;    1;     -999;     -999;   663.00;    3.0;eor
        853;19820226;    1;     -999;     -999;   178.00;    0.0;eor
        853;19820227;    1;     -999;     -999;  1019.00;    7.2;eor
        853;19820228;    1;     -999;     -999;   672.00;    1.3;eor
        853;19820301;    1;     -999;     -999;   239.00;    0.0;eor
        853;19820302;    1;     -999;     -999;   475.00;    0.9;eor
        853;19820303;    1;     -999;     -999;   289.00;    0.0;eor
        853;19820304;    1;     -999;     -999;  1082.00;    7.9;eor
        853;19820305;    1;     -999;     -999;   824.00;    4.2;eor
        853;19820306;    1;     -999;     -999;  1084.00;    6.7;eor
        853;19820307;    1;     -999;     -999;  1293.00;    9.4;eor
        853;19820308;    1;     -999;     -999;  1349.00;    8.7;eor
        853;19820309;    1;     -999;     -999;  1176.00;    7.9;eor
        853;19820310;    1;     -999;     -999;  1264.00;    6.1;eor
        853;19820311;    1;     -999;     -999;   348.00;    0.5;eor
        853;19820312;    1;     -999;     -999;  1104.00;    4.4;eor
